time	V(vin)	V(vout)
9.147186065119030e-001	7.316917e-001	5.747747e-001
9.147695534095643e-001	7.318447e-001	5.749041e-001
9.148320570495753e-001	7.320322e-001	5.751174e-001
9.149199906188723e-001	7.322962e-001	5.755436e-001
9.150146931155448e-001	7.325805e-001	5.761522e-001
9.151352073690866e-001	7.329423e-001	5.770541e-001
9.151490202709391e-001	7.329838e-001	5.771636e-001
9.151766460746443e-001	7.330667e-001	5.773860e-001
9.152318976820546e-001	7.332326e-001	5.778265e-001
9.152457105839071e-001	7.332741e-001	5.779353e-001
9.152491638093703e-001	7.332844e-001	5.779622e-001
9.152560702602965e-001	7.333052e-001	5.780157e-001
9.152577968730281e-001	7.333103e-001	5.780291e-001
9.152612500984912e-001	7.333207e-001	5.780556e-001
9.152681565494175e-001	7.333415e-001	5.781081e-001
9.152819694512701e-001	7.333829e-001	5.782105e-001
9.153032128851146e-001	7.334467e-001	5.783602e-001
9.153456997528037e-001	7.335743e-001	5.786339e-001
9.154046110994483e-001	7.337512e-001	5.789580e-001
9.155224337927373e-001	7.341052e-001	5.794872e-001
9.156051039653461e-001	7.343535e-001	5.797882e-001
9.156781365107585e-001	7.345729e-001	5.800058e-001
9.157616842046077e-001	7.348239e-001	5.802249e-001
9.158483314369605e-001	7.350842e-001	5.804352e-001
9.159491798141556e-001	7.353873e-001	5.806713e-001
9.160585751269434e-001	7.357160e-001	5.809246e-001
9.161948947726428e-001	7.361258e-001	5.812388e-001
9.163598833126557e-001	7.366218e-001	5.816171e-001
9.165837167392155e-001	7.372949e-001	5.821273e-001
9.167617275954448e-001	7.378302e-001	5.825306e-001
9.169154759969104e-001	7.382927e-001	5.828766e-001
9.170888919074683e-001	7.388144e-001	5.832647e-001
9.172484349778745e-001	7.392945e-001	5.836197e-001
9.174112922044697e-001	7.397847e-001	5.839800e-001
9.175654511327345e-001	7.402487e-001	5.843195e-001
9.175844585898784e-001	7.403059e-001	5.843613e-001
9.176224735041662e-001	7.404203e-001	5.844445e-001
9.176427629631506e-001	7.404814e-001	5.844889e-001
9.176833418811194e-001	7.406036e-001	5.845776e-001
9.176893502462488e-001	7.406217e-001	5.845907e-001
9.177013669765074e-001	7.406579e-001	5.846170e-001
9.177194034844445e-001	7.407122e-001	5.846564e-001
9.177422898080498e-001	7.407811e-001	5.847062e-001
9.177663255404782e-001	7.408535e-001	5.847586e-001
9.178061511842950e-001	7.409734e-001	5.848453e-001
9.178514407002018e-001	7.411098e-001	5.849465e-001
9.179090258786058e-001	7.412832e-001	5.850922e-001
9.179814159261751e-001	7.415012e-001	5.853337e-001
9.180936911126318e-001	7.418394e-001	5.858366e-001
9.182078622012535e-001	7.421833e-001	5.864629e-001
9.183207537005190e-001	7.425234e-001	5.871441e-001
9.183392387396231e-001	7.425792e-001	5.872579e-001
9.183438599993992e-001	7.425931e-001	5.872863e-001
9.183531025189512e-001	7.426209e-001	5.873427e-001
9.183715875580553e-001	7.426766e-001	5.874536e-001
9.184005369087958e-001	7.427639e-001	5.876209e-001
9.184328511257814e-001	7.428612e-001	5.877965e-001
9.184690435886702e-001	7.429703e-001	5.879744e-001
9.185376428212144e-001	7.431770e-001	5.882691e-001
9.186186486469072e-001	7.434211e-001	5.885661e-001
9.186949652605487e-001	7.436512e-001	5.888023e-001
9.187747487339890e-001	7.438917e-001	5.890152e-001
9.188612078816572e-001	7.441523e-001	5.892234e-001
9.189357628769616e-001	7.443771e-001	5.893931e-001
9.189471531157523e-001	7.444114e-001	5.894185e-001
9.189699335933337e-001	7.444801e-001	5.894688e-001
9.189744852382408e-001	7.444938e-001	5.894789e-001
9.189835885280550e-001	7.445213e-001	5.894989e-001
9.189984170744733e-001	7.445660e-001	5.895317e-001
9.190161736897025e-001	7.446195e-001	5.895709e-001
9.190359884127434e-001	7.446793e-001	5.896145e-001
9.190741057959745e-001	7.447942e-001	5.896984e-001
9.191173759081672e-001	7.449247e-001	5.897943e-001
9.191722067373708e-001	7.450901e-001	5.899229e-001
9.192369442623405e-001	7.452853e-001	5.901052e-001
9.193357967226772e-001	7.455835e-001	5.904641e-001
9.194367860719362e-001	7.458881e-001	5.909210e-001
9.195533289242768e-001	7.462397e-001	5.915188e-001
9.195682906100257e-001	7.462848e-001	5.915993e-001
9.195982139815235e-001	7.463751e-001	5.917628e-001
9.196056948243980e-001	7.463977e-001	5.918037e-001
9.196206565101469e-001	7.464428e-001	5.918848e-001
9.196505798816448e-001	7.465331e-001	5.920437e-001
9.197068941434897e-001	7.467030e-001	5.923300e-001
9.197473698798286e-001	7.468252e-001	5.925205e-001
9.197930838455740e-001	7.469631e-001	5.927138e-001
9.198438693294644e-001	7.471164e-001	5.929031e-001
9.199290486936276e-001	7.473735e-001	5.931774e-001
9.200228316900341e-001	7.476566e-001	5.934390e-001
9.201081807810412e-001	7.479142e-001	5.936494e-001
9.201920831332136e-001	7.481675e-001	5.938414e-001
9.202812877986125e-001	7.484369e-001	5.940391e-001
9.203844595341448e-001	7.487484e-001	5.942659e-001
9.205015043650799e-001	7.491019e-001	5.945219e-001
9.206463517815230e-001	7.495394e-001	5.948374e-001
9.207444375408586e-001	7.498357e-001	5.950502e-001
9.207988543583643e-001	7.500001e-001	5.951679e-001
9.208124585627407e-001	7.500412e-001	5.951973e-001
9.208396669714937e-001	7.501234e-001	5.952560e-001
9.208464690736818e-001	7.501439e-001	5.952707e-001
9.208600732780583e-001	7.501850e-001	5.953000e-001
9.208733027950681e-001	7.502250e-001	5.953285e-001
9.208871376426565e-001	7.502668e-001	5.953583e-001
9.208890682764429e-001	7.502726e-001	5.953624e-001
9.208929295440156e-001	7.502843e-001	5.953708e-001
9.209006520791609e-001	7.503076e-001	5.953873e-001
9.209132204151346e-001	7.503456e-001	5.954144e-001
9.209263514900076e-001	7.503853e-001	5.954426e-001
9.209526136397535e-001	7.504646e-001	5.954990e-001
9.209923857918092e-001	7.505848e-001	5.955858e-001
9.210388124702853e-001	7.507252e-001	5.957003e-001
9.210943510510851e-001	7.508929e-001	5.958917e-001
9.211657009388745e-001	7.511086e-001	5.962858e-001
9.212724224249110e-001	7.514312e-001	5.971549e-001
9.213923252399049e-001	7.517936e-001	5.983725e-001
9.215007426736043e-001	7.521214e-001	5.995688e-001
9.215190311313422e-001	7.521767e-001	5.997712e-001
9.215236032457767e-001	7.521905e-001	5.998211e-001
9.215327474746455e-001	7.522182e-001	5.999198e-001
9.215510359323834e-001	7.522735e-001	6.001126e-001
9.215876128478592e-001	7.523841e-001	6.004792e-001
9.216297612060551e-001	7.525116e-001	6.008654e-001
9.216771941483296e-001	7.526550e-001	6.012486e-001
9.217203281543193e-001	7.527854e-001	6.015428e-001
9.218065961662986e-001	7.530463e-001	6.020235e-001
9.218911781692338e-001	7.533022e-001	6.024045e-001
9.219689012284020e-001	7.535373e-001	6.026843e-001
9.220541865917343e-001	7.537953e-001	6.029405e-001
9.221384155434690e-001	7.540501e-001	6.031637e-001
9.222372858231921e-001	7.543493e-001	6.034080e-001
9.223432750496482e-001	7.546700e-001	6.036636e-001
9.224767183995046e-001	7.550739e-001	6.039830e-001
9.226351444837855e-001	7.555535e-001	6.043606e-001
9.228075332042878e-001	7.560754e-001	6.047696e-001
9.229754824286909e-001	7.565840e-001	6.051660e-001
9.231538822317082e-001	7.571243e-001	6.055848e-001
9.233295819510412e-001	7.576565e-001	6.059951e-001
9.234934387218171e-001	7.581530e-001	6.063757e-001
9.236527506811550e-001	7.586358e-001	6.067439e-001
9.238092182890902e-001	7.591100e-001	6.071037e-001
9.239663735231931e-001	7.595864e-001	6.074633e-001
9.241227117128702e-001	7.600604e-001	6.078192e-001
9.242797665300271e-001	7.605367e-001	6.081750e-001
9.244369708741062e-001	7.610135e-001	6.085292e-001
9.245962825673820e-001	7.614968e-001	6.088864e-001
9.247582270421449e-001	7.619882e-001	6.092476e-001
9.249255903780114e-001	7.624960e-001	6.096187e-001
9.251008341712254e-001	7.630279e-001	6.100053e-001
9.252314927084113e-001	7.634245e-001	6.102922e-001
9.252938911923061e-001	7.636140e-001	6.104288e-001
9.253073639451761e-001	7.636549e-001	6.104582e-001
9.253343094509162e-001	7.637367e-001	6.105170e-001
9.253410458273512e-001	7.637572e-001	6.105317e-001
9.253545185802212e-001	7.637981e-001	6.105611e-001
9.253814640859613e-001	7.638799e-001	6.106198e-001
9.253859638639604e-001	7.638935e-001	6.106296e-001
9.253949634199585e-001	7.639209e-001	6.106492e-001
9.253964650216747e-001	7.639254e-001	6.106524e-001
9.253968404221038e-001	7.639266e-001	6.106532e-001
9.253975912229620e-001	7.639288e-001	6.106549e-001
9.253990928246781e-001	7.639334e-001	6.106582e-001
9.254020960281105e-001	7.639425e-001	6.106647e-001
9.254081024349753e-001	7.639608e-001	6.106778e-001
9.254198609040524e-001	7.639965e-001	6.107033e-001
9.254391986430796e-001	7.640552e-001	6.107454e-001
9.254689046235275e-001	7.641454e-001	6.108099e-001
9.255114227921847e-001	7.642745e-001	6.109028e-001
9.255584408830755e-001	7.644173e-001	6.110134e-001
9.256176300014705e-001	7.645971e-001	6.111891e-001
9.256945714203272e-001	7.648308e-001	6.115170e-001
9.258007336282355e-001	7.651533e-001	6.121420e-001
9.259162425571028e-001	7.655042e-001	6.129687e-001
9.260281570202061e-001	7.658442e-001	6.138342e-001
9.260492157287947e-001	7.659082e-001	6.139961e-001
9.260913331459718e-001	7.660362e-001	6.143045e-001
9.261392192045627e-001	7.661817e-001	6.146283e-001
9.261799366215666e-001	7.663054e-001	6.148737e-001
9.262264474242831e-001	7.664468e-001	6.151131e-001
9.263194690297160e-001	7.667295e-001	6.155108e-001
9.264154603942097e-001	7.670214e-001	6.158469e-001
9.265024059330507e-001	7.672856e-001	6.160979e-001
9.265837412062472e-001	7.675329e-001	6.163029e-001
9.266720628798152e-001	7.678015e-001	6.165100e-001
9.267719304655525e-001	7.681051e-001	6.167379e-001
9.268863861157834e-001	7.684532e-001	6.169971e-001
9.270255043131942e-001	7.688764e-001	6.173108e-001
9.272003627883468e-001	7.694083e-001	6.177037e-001
9.272214065806799e-001	7.694724e-001	6.177508e-001
9.272634941653459e-001	7.696005e-001	6.178449e-001
9.273307377824667e-001	7.698051e-001	6.179950e-001
9.273579667581237e-001	7.698879e-001	6.180556e-001
9.273786975785986e-001	7.699510e-001	6.181018e-001
9.273838802837173e-001	7.699668e-001	6.181133e-001
9.273942456939548e-001	7.699983e-001	6.181364e-001
9.274060567341741e-001	7.700343e-001	6.181626e-001
9.274090094942289e-001	7.700433e-001	6.181692e-001
9.274149150143385e-001	7.700612e-001	6.181824e-001
9.274267260545578e-001	7.700972e-001	6.182086e-001
9.274419747993262e-001	7.701436e-001	6.182425e-001
9.274589158732591e-001	7.701951e-001	6.182801e-001
9.274899947825365e-001	7.702897e-001	6.183490e-001
9.275327206462045e-001	7.704198e-001	6.184440e-001
9.275813974721160e-001	7.705679e-001	6.185570e-001
9.276415183568488e-001	7.707509e-001	6.187216e-001
9.277227042522768e-001	7.709981e-001	6.190109e-001
9.278041505121759e-001	7.712460e-001	6.193713e-001
9.278200931853962e-001	7.712945e-001	6.194535e-001
9.278519785318368e-001	7.713916e-001	6.196309e-001
9.278599498684469e-001	7.714159e-001	6.196765e-001
9.278758925416671e-001	7.714644e-001	6.197702e-001
9.279077778881077e-001	7.715615e-001	6.199607e-001
9.279114909400370e-001	7.715728e-001	6.199832e-001
9.279189170438954e-001	7.715954e-001	6.200287e-001
9.279337692516122e-001	7.716407e-001	6.201203e-001
9.279506094872790e-001	7.716919e-001	6.202250e-001
9.279694871362222e-001	7.717494e-001	6.203430e-001
9.280072258924532e-001	7.718644e-001	6.205800e-001
9.280501716197254e-001	7.719951e-001	6.208475e-001
9.281045481257614e-001	7.721607e-001	6.211782e-001
9.281602099356106e-001	7.723302e-001	6.215060e-001
9.282001981737146e-001	7.724521e-001	6.217369e-001
9.282513810850563e-001	7.726079e-001	6.220329e-001
9.283419323998560e-001	7.728838e-001	6.225639e-001
9.284277844776994e-001	7.731453e-001	6.230704e-001
9.285078544464379e-001	7.733893e-001	6.235336e-001
9.285938107132506e-001	7.736512e-001	6.239990e-001
9.286727318500200e-001	7.738917e-001	6.243822e-001
9.287187398457684e-001	7.740319e-001	6.245760e-001
9.287800986173747e-001	7.742189e-001	6.247988e-001
9.288577469896466e-001	7.744555e-001	6.250449e-001
9.289419895033696e-001	7.747123e-001	6.252791e-001
9.290331136414932e-001	7.749901e-001	6.255077e-001
9.291192975079063e-001	7.752529e-001	6.257118e-001
9.292133928445339e-001	7.755398e-001	6.259297e-001
9.293168523760348e-001	7.758553e-001	6.261679e-001
9.294423293283264e-001	7.762380e-001	6.264557e-001
9.295922047502095e-001	7.766951e-001	6.267980e-001
9.297566484230204e-001	7.771968e-001	6.271718e-001
9.299166397481701e-001	7.776850e-001	6.275336e-001
9.300872490124793e-001	7.782057e-001	6.279173e-001
9.302432560621785e-001	7.786819e-001	6.282665e-001
9.304037608617711e-001	7.791719e-001	6.286238e-001
9.305572112564398e-001	7.796404e-001	6.289636e-001
9.307163521928278e-001	7.801265e-001	6.293143e-001
9.308717202573067e-001	7.806011e-001	6.296548e-001
9.310313358582960e-001	7.810887e-001	6.300027e-001
9.311867491210036e-001	7.815636e-001	6.303397e-001
9.313456129714645e-001	7.820491e-001	6.306823e-001
9.315034490595676e-001	7.825316e-001	6.310209e-001
9.316666979465205e-001	7.830306e-001	6.313691e-001
9.318333035301277e-001	7.835401e-001	6.317223e-001
9.320106412385550e-001	7.840825e-001	6.320959e-001
9.322008127415445e-001	7.846642e-001	6.324940e-001
9.324158383794504e-001	7.853221e-001	6.329406e-001
9.326700772728850e-001	7.861001e-001	6.334648e-001
9.328042136877770e-001	7.865107e-001	6.337395e-001
9.328803757753853e-001	7.867439e-001	6.338949e-001
9.328936429126409e-001	7.867845e-001	6.339219e-001
9.329201771871519e-001	7.868657e-001	6.339757e-001
9.329642202537143e-001	7.870006e-001	6.340652e-001
9.329857137463424e-001	7.870664e-001	6.341087e-001
9.329910871194994e-001	7.870829e-001	6.341196e-001
9.329924304627887e-001	7.870870e-001	6.341224e-001
9.329951171493672e-001	7.870952e-001	6.341278e-001
9.330004905225242e-001	7.871116e-001	6.341386e-001
9.330088789017647e-001	7.871373e-001	6.341556e-001
9.330223557352093e-001	7.871786e-001	6.341829e-001
9.330364789684719e-001	7.872218e-001	6.342115e-001
9.330647254349970e-001	7.873083e-001	6.342686e-001
9.331062185749917e-001	7.874354e-001	6.343541e-001
9.331532578004902e-001	7.875794e-001	6.344655e-001
9.332109375871041e-001	7.877561e-001	6.346610e-001
9.332859303294362e-001	7.879858e-001	6.350722e-001
9.334017166692415e-001	7.883404e-001	6.359926e-001
9.335126474033533e-001	7.886803e-001	6.370717e-001
9.336288037558287e-001	7.890362e-001	6.382841e-001
9.336489368416042e-001	7.890978e-001	6.384923e-001
9.336539701130481e-001	7.891133e-001	6.385434e-001
9.336552284309091e-001	7.891172e-001	6.385561e-001
9.336577450666310e-001	7.891248e-001	6.385813e-001
9.336627783380749e-001	7.891403e-001	6.386315e-001
9.336728448809626e-001	7.891711e-001	6.387296e-001
9.336929779667381e-001	7.892328e-001	6.389185e-001
9.337172550925126e-001	7.893072e-001	6.391301e-001
9.337658093440616e-001	7.894560e-001	6.395029e-001
9.338396556260543e-001	7.896823e-001	6.399784e-001
9.339172825236933e-001	7.899202e-001	6.403809e-001
9.339907850885454e-001	7.901455e-001	6.406828e-001
9.340698176226731e-001	7.903878e-001	6.409446e-001
9.341557323000557e-001	7.906512e-001	6.411829e-001
9.342433391909250e-001	7.909198e-001	6.413972e-001
9.343394799033333e-001	7.912146e-001	6.416173e-001
9.344493106486200e-001	7.915514e-001	6.418635e-001
9.345814099306420e-001	7.919565e-001	6.421578e-001
9.347458005965417e-001	7.924609e-001	6.425223e-001
9.349612505575615e-001	7.931219e-001	6.429973e-001
9.351376170871500e-001	7.936631e-001	6.433840e-001
9.352927371405582e-001	7.941393e-001	6.437222e-001
9.354685195216842e-001	7.946789e-001	6.441032e-001
9.356283158240669e-001	7.951695e-001	6.444479e-001
9.357916501302039e-001	7.956712e-001	6.447983e-001
9.358982433907649e-001	7.959986e-001	6.450261e-001
9.359523498324862e-001	7.961648e-001	6.451414e-001
9.359610367576533e-001	7.961915e-001	6.451599e-001
9.359784106079875e-001	7.962448e-001	6.451969e-001
9.359827540705711e-001	7.962582e-001	6.452061e-001
9.359914409957382e-001	7.962849e-001	6.452245e-001
9.360028362259613e-001	7.963198e-001	6.452487e-001
9.360045012322746e-001	7.963250e-001	6.452523e-001
9.360078312449014e-001	7.963352e-001	6.452593e-001
9.360144912701550e-001	7.963557e-001	6.452735e-001
9.360238902908052e-001	7.963846e-001	6.452934e-001
9.360388145776430e-001	7.964304e-001	6.453251e-001
9.360544612567099e-001	7.964785e-001	6.453583e-001
9.360857546148436e-001	7.965746e-001	6.454245e-001
9.361289436508486e-001	7.967073e-001	6.455170e-001
9.361778079383297e-001	7.968574e-001	6.456310e-001
9.362383957767767e-001	7.970436e-001	6.458138e-001
9.363201714606819e-001	7.972949e-001	6.461681e-001
9.364207122449605e-001	7.976039e-001	6.467633e-001
9.365383635736783e-001	7.979655e-001	6.476016e-001
9.366319744855970e-001	7.982533e-001	6.483182e-001
9.366442723058485e-001	7.982911e-001	6.484131e-001
9.366688679463513e-001	7.983667e-001	6.486009e-001
9.366750168564770e-001	7.983856e-001	6.486474e-001
9.366873146767285e-001	7.984234e-001	6.487387e-001
9.366994933741758e-001	7.984608e-001	6.488273e-001
9.367149880297869e-001	7.985085e-001	6.489365e-001
9.367304091583484e-001	7.985559e-001	6.490407e-001
9.367526202430287e-001	7.986242e-001	6.491831e-001
9.367762488947194e-001	7.986969e-001	6.493235e-001
9.368235061981007e-001	7.988421e-001	6.495776e-001
9.368674984920679e-001	7.989774e-001	6.497887e-001
9.369340834976573e-001	7.991822e-001	6.500809e-001
9.369435932998743e-001	7.992114e-001	6.501212e-001
9.369626129043084e-001	7.992699e-001	6.502011e-001
9.369673678054169e-001	7.992845e-001	6.502213e-001
9.369768776076339e-001	7.993138e-001	6.502620e-001
9.369883848145575e-001	7.993492e-001	6.503117e-001
9.369912616162884e-001	7.993580e-001	6.503242e-001
9.369970152197502e-001	7.993757e-001	6.503496e-001
9.370085224266738e-001	7.994111e-001	6.504008e-001
9.370232335736799e-001	7.994564e-001	6.504676e-001
9.370394533209981e-001	7.995062e-001	6.505431e-001
9.370718928156347e-001	7.996060e-001	6.506998e-001
9.371137898566736e-001	7.997349e-001	6.509115e-001
9.371635586434270e-001	7.998880e-001	6.511792e-001
9.372228198447943e-001	8.000702e-001	6.515353e-001
