time	V(output)	V(vin)
4.334944417166024e-001	-8.000813e-001	-8.099086e-001
4.335066206262407e-001	-8.001484e-001	-8.099759e-001
4.335188887494065e-001	-8.002161e-001	-8.100437e-001
4.335371945981233e-001	-8.003173e-001	-8.101448e-001
4.335566497470653e-001	-8.004252e-001	-8.102523e-001
4.335955600449492e-001	-8.006419e-001	-8.104672e-001
4.336391636176425e-001	-8.008854e-001	-8.107079e-001
4.336461727411978e-001	-8.009247e-001	-8.107466e-001
4.336601909883082e-001	-8.010033e-001	-8.108239e-001
4.336636955500858e-001	-8.010230e-001	-8.108432e-001
4.336645716905302e-001	-8.010279e-001	-8.108480e-001
4.336663239714191e-001	-8.010377e-001	-8.108577e-001
4.336698285331967e-001	-8.010575e-001	-8.108770e-001
4.336768376567519e-001	-8.010968e-001	-8.109156e-001
4.336908559038624e-001	-8.011755e-001	-8.109930e-001
4.337188923980833e-001	-8.013332e-001	-8.111476e-001
4.337646045338116e-001	-8.015934e-001	-8.113995e-001
4.338336785359076e-001	-8.019965e-001	-8.117798e-001
4.339046150958557e-001	-8.024215e-001	-8.121700e-001
4.339143966206135e-001	-8.024814e-001	-8.122238e-001
4.339168420018030e-001	-8.024966e-001	-8.122373e-001
4.339217327641820e-001	-8.025270e-001	-8.122641e-001
4.339315142889399e-001	-8.025879e-001	-8.123179e-001
4.339510773384557e-001	-8.027104e-001	-8.124254e-001
4.339791342171576e-001	-8.028870e-001	-8.125796e-001
4.340097778092473e-001	-8.030813e-001	-8.127478e-001
4.340674171528715e-001	-8.034483e-001	-8.130642e-001
4.340800942192050e-001	-8.035292e-001	-8.131338e-001
4.341054483518719e-001	-8.036910e-001	-8.132728e-001
4.341561566172057e-001	-8.040122e-001	-8.135508e-001
4.342392140076695e-001	-8.045283e-001	-8.140058e-001
4.343001727898989e-001	-8.048953e-001	-8.143394e-001
4.343511013984948e-001	-8.051925e-001	-8.146179e-001
4.343583057619526e-001	-8.052337e-001	-8.146573e-001
4.343727144888680e-001	-8.053148e-001	-8.147360e-001
4.344015319426989e-001	-8.054759e-001	-8.148934e-001
4.344049008666066e-001	-8.054946e-001	-8.149118e-001
4.344116387144218e-001	-8.055318e-001	-8.149487e-001
4.344212586707091e-001	-8.055847e-001	-8.150012e-001
4.344307429349903e-001	-8.056367e-001	-8.150530e-001
4.344452361625737e-001	-8.057157e-001	-8.151321e-001
4.344605278650983e-001	-8.057986e-001	-8.152156e-001
4.344911112701475e-001	-8.059630e-001	-8.153825e-001
4.345322629811365e-001	-8.061824e-001	-8.156070e-001
4.345800011057092e-001	-8.064350e-001	-8.158672e-001
4.346391830193616e-001	-8.067466e-001	-8.161896e-001
4.347209586835304e-001	-8.071771e-001	-8.166347e-001
4.348208081786295e-001	-8.077058e-001	-8.171775e-001
4.349250860616730e-001	-8.082626e-001	-8.177435e-001
4.350412880564559e-001	-8.088872e-001	-8.183734e-001
4.351397570859684e-001	-8.094179e-001	-8.189064e-001
4.351485678675111e-001	-8.094653e-001	-8.189541e-001
4.351661894305965e-001	-8.095600e-001	-8.190494e-001
4.352014325567674e-001	-8.097485e-001	-8.192399e-001
4.352569350034062e-001	-8.100434e-001	-8.195397e-001
4.353142583482914e-001	-8.103460e-001	-8.198492e-001
4.353252123894305e-001	-8.104035e-001	-8.199083e-001
4.353471204717087e-001	-8.105181e-001	-8.200265e-001
4.353525974922783e-001	-8.105468e-001	-8.200560e-001
4.353635515334174e-001	-8.106039e-001	-8.201151e-001
4.353854596156956e-001	-8.107181e-001	-8.202332e-001
4.353887582596994e-001	-8.107353e-001	-8.202510e-001
4.353953555477069e-001	-8.107696e-001	-8.202866e-001
4.353965148507822e-001	-8.107756e-001	-8.202928e-001
4.353968046765510e-001	-8.107772e-001	-8.202944e-001
4.353985436311640e-001	-8.107862e-001	-8.203037e-001
4.354008622373147e-001	-8.107983e-001	-8.203163e-001
4.354054994496160e-001	-8.108224e-001	-8.203412e-001
4.354124666929176e-001	-8.108585e-001	-8.203788e-001
4.354264011795207e-001	-8.109309e-001	-8.204539e-001
4.354476088355357e-001	-8.110409e-001	-8.205681e-001
4.354807190779055e-001	-8.112124e-001	-8.207465e-001
4.355228344604537e-001	-8.114304e-001	-8.209732e-001
4.355718864010401e-001	-8.116840e-001	-8.212370e-001
4.356333097487693e-001	-8.120015e-001	-8.215672e-001
4.357200119212415e-001	-8.124506e-001	-8.220328e-001
4.358191448962307e-001	-8.129677e-001	-8.225645e-001
4.359339035190857e-001	-8.135715e-001	-8.231791e-001
4.360468559223881e-001	-8.141695e-001	-8.237830e-001
4.360612209110938e-001	-8.142458e-001	-8.238598e-001
4.360899508885053e-001	-8.143983e-001	-8.240132e-001
4.360971333828582e-001	-8.144365e-001	-8.240516e-001
4.361114983715640e-001	-8.145127e-001	-8.241283e-001
4.361150896187404e-001	-8.145318e-001	-8.241474e-001
4.361222721130933e-001	-8.145700e-001	-8.241858e-001
4.361240677366815e-001	-8.145794e-001	-8.241953e-001
4.361276589838579e-001	-8.145985e-001	-8.242145e-001
4.361348414782108e-001	-8.146366e-001	-8.242528e-001
4.361492064669166e-001	-8.147127e-001	-8.243295e-001
4.361779364443281e-001	-8.148645e-001	-8.244827e-001
4.362084837012926e-001	-8.150251e-001	-8.246456e-001
4.362465379723719e-001	-8.152242e-001	-8.248485e-001
4.362671428284756e-001	-8.153316e-001	-8.249582e-001
4.362722940425016e-001	-8.153583e-001	-8.249857e-001
4.362825964705535e-001	-8.154117e-001	-8.250405e-001
4.362929362197215e-001	-8.154653e-001	-8.250956e-001
4.362942951832314e-001	-8.154724e-001	-8.251029e-001
4.362970131102512e-001	-8.154864e-001	-8.251173e-001
4.363024489642908e-001	-8.155145e-001	-8.251463e-001
4.363117504410035e-001	-8.155625e-001	-8.251958e-001
4.363209639614705e-001	-8.156101e-001	-8.252448e-001
4.363350818961276e-001	-8.156827e-001	-8.253199e-001
4.363499788427416e-001	-8.157592e-001	-8.253992e-001
4.363797727359697e-001	-8.159119e-001	-8.255577e-001
4.364206022501836e-001	-8.161207e-001	-8.257748e-001
4.364677005391069e-001	-8.163609e-001	-8.260251e-001
4.364734371704878e-001	-8.163901e-001	-8.260556e-001
4.364849104332494e-001	-8.164485e-001	-8.261165e-001
4.364971387395565e-001	-8.165107e-001	-8.261815e-001
4.365089327154050e-001	-8.165707e-001	-8.262441e-001
4.365257700133414e-001	-8.166564e-001	-8.263335e-001
4.365437127151397e-001	-8.167475e-001	-8.264287e-001
4.365795981187364e-001	-8.169300e-001	-8.266190e-001
4.366213317642612e-001	-8.171427e-001	-8.268403e-001
4.366744650013399e-001	-8.174145e-001	-8.271219e-001
4.367384612664620e-001	-8.177447e-001	-8.274607e-001
4.368359492176417e-001	-8.182538e-001	-8.279763e-001
4.369387305213147e-001	-8.187979e-001	-8.285191e-001
4.370276599341846e-001	-8.192737e-001	-8.289881e-001
4.370293611631808e-001	-8.192828e-001	-8.289971e-001
4.370327636211730e-001	-8.193012e-001	-8.290151e-001
4.370395685371575e-001	-8.193378e-001	-8.290509e-001
4.370531783691266e-001	-8.194112e-001	-8.291226e-001
4.370803980330646e-001	-8.195575e-001	-8.292660e-001
4.371058337664537e-001	-8.196938e-001	-8.294000e-001
4.371567052332320e-001	-8.199653e-001	-8.296677e-001
4.371666868607205e-001	-8.200184e-001	-8.297203e-001
4.371866501156975e-001	-8.201240e-001	-8.298252e-001
4.372265766256516e-001	-8.203342e-001	-8.300352e-001
4.373042396787130e-001	-8.207392e-001	-8.304431e-001
4.373628993732912e-001	-8.210417e-001	-8.307511e-001
4.374152190862762e-001	-8.213085e-001	-8.310254e-001
4.374731429230747e-001	-8.216012e-001	-8.313290e-001
4.375550813268720e-001	-8.220126e-001	-8.317579e-001
4.376388717593084e-001	-8.224318e-001	-8.321961e-001
4.376737002660920e-001	-8.226057e-001	-8.323780e-001
4.376968737705848e-001	-8.227213e-001	-8.324990e-001
4.377026671467079e-001	-8.227502e-001	-8.325293e-001
4.377142538989542e-001	-8.228080e-001	-8.325898e-001
4.377248288468035e-001	-8.228607e-001	-8.326450e-001
4.377358765010819e-001	-8.229157e-001	-8.327026e-001
4.377487439801805e-001	-8.229799e-001	-8.327698e-001
4.377613840196888e-001	-8.230428e-001	-8.328357e-001
4.377789336058602e-001	-8.231302e-001	-8.329273e-001
4.377977075288839e-001	-8.232237e-001	-8.330252e-001
4.378352553749312e-001	-8.234105e-001	-8.332209e-001
4.378404745974188e-001	-8.234365e-001	-8.332481e-001
4.378509130423939e-001	-8.234884e-001	-8.333025e-001
4.378717899323442e-001	-8.235922e-001	-8.334112e-001
4.378752046431399e-001	-8.236092e-001	-8.334290e-001
4.378820340647312e-001	-8.236431e-001	-8.334646e-001
4.378956929079138e-001	-8.237110e-001	-8.335357e-001
4.379118956961856e-001	-8.237914e-001	-8.336201e-001
4.379299085895006e-001	-8.238809e-001	-8.337138e-001
4.379659343761307e-001	-8.240597e-001	-8.339013e-001
4.380091346495644e-001	-8.242742e-001	-8.341259e-001
4.380619352286674e-001	-8.245373e-001	-8.344003e-001
4.381246520568316e-001	-8.248566e-001	-8.347259e-001
4.382168415676118e-001	-8.253483e-001	-8.352041e-001
4.383223107603301e-001	-8.259461e-001	-8.357503e-001
4.384356887375217e-001	-8.266189e-001	-8.363366e-001
4.384505249659698e-001	-8.267091e-001	-8.364133e-001
4.384542340230818e-001	-8.267319e-001	-8.364324e-001
4.384616521373059e-001	-8.267774e-001	-8.364707e-001
4.384764883657540e-001	-8.268685e-001	-8.365473e-001
4.385061608226502e-001	-8.270507e-001	-8.367006e-001
4.385395616602170e-001	-8.272552e-001	-8.368729e-001
4.385450037583299e-001	-8.272884e-001	-8.369009e-001
4.385558879545556e-001	-8.273544e-001	-8.369571e-001
4.385776563470070e-001	-8.274848e-001	-8.370694e-001
4.386084677499106e-001	-8.276662e-001	-8.372282e-001
4.386407275449062e-001	-8.278506e-001	-8.373944e-001
4.387052471348973e-001	-8.282070e-001	-8.377267e-001
4.387546759305298e-001	-8.284724e-001	-8.379810e-001
4.387626759218901e-001	-8.285144e-001	-8.380221e-001
4.387786759046105e-001	-8.285972e-001	-8.381044e-001
4.388035025784803e-001	-8.287248e-001	-8.382320e-001
4.388053622309178e-001	-8.287343e-001	-8.382416e-001
4.388090815357927e-001	-8.287533e-001	-8.382607e-001
4.388165201455427e-001	-8.287911e-001	-8.382989e-001
4.388177798280948e-001	-8.287975e-001	-8.383054e-001
4.388202991931990e-001	-8.288103e-001	-8.383183e-001
4.388253379234075e-001	-8.288358e-001	-8.383442e-001
4.388341087507238e-001	-8.288800e-001	-8.383893e-001
4.388431657240247e-001	-8.289256e-001	-8.384358e-001
4.388612796706266e-001	-8.290163e-001	-8.385288e-001
4.388891553917148e-001	-8.291550e-001	-8.386719e-001
4.389314035569067e-001	-8.293638e-001	-8.388887e-001
4.389757023807078e-001	-8.295816e-001	-8.391159e-001
4.390344652846900e-001	-8.298694e-001	-8.394170e-001
4.391085752744006e-001	-8.302328e-001	-8.397964e-001
4.392200258775449e-001	-8.307827e-001	-8.403662e-001
4.393229847980156e-001	-8.312956e-001	-8.408918e-001
4.394417363418678e-001	-8.318918e-001	-8.414970e-001
4.394585485907550e-001	-8.319766e-001	-8.415826e-001
4.394921730885291e-001	-8.321462e-001	-8.417537e-001
4.395400970698566e-001	-8.323880e-001	-8.419974e-001
4.395496797754518e-001	-8.324363e-001	-8.420462e-001
4.395520754518507e-001	-8.324483e-001	-8.420584e-001
4.395568668046483e-001	-8.324724e-001	-8.420827e-001
4.395664495102435e-001	-8.325207e-001	-8.421314e-001
4.395856149214339e-001	-8.326169e-001	-8.422288e-001
4.396133832228454e-001	-8.327559e-001	-8.423699e-001
4.396453897330664e-001	-8.329153e-001	-8.425324e-001
4.396626925839193e-001	-8.330011e-001	-8.426203e-001
4.396670182966325e-001	-8.330225e-001	-8.426422e-001
4.396756697220589e-001	-8.330653e-001	-8.426861e-001
4.396875320121293e-001	-8.331237e-001	-8.427463e-001
4.397024345274779e-001	-8.331970e-001	-8.428219e-001
4.397189436180645e-001	-8.332779e-001	-8.429056e-001
4.397500902787295e-001	-8.334301e-001	-8.430635e-001
4.397903550757071e-001	-8.336262e-001	-8.432676e-001
4.397956829984339e-001	-8.336521e-001	-8.432946e-001
4.398063388438875e-001	-8.337037e-001	-8.433485e-001
4.398077198553910e-001	-8.337104e-001	-8.433555e-001
4.398104818783980e-001	-8.337238e-001	-8.433695e-001
4.398160059244120e-001	-8.337505e-001	-8.433975e-001
4.398250778207400e-001	-8.337944e-001	-8.434434e-001
4.398345565852364e-001	-8.338403e-001	-8.434914e-001
4.398535141142292e-001	-8.339318e-001	-8.435873e-001
4.398826424208155e-001	-8.340723e-001	-8.437347e-001
4.399254472304965e-001	-8.342785e-001	-8.439512e-001
4.399705476139584e-001	-8.344961e-001	-8.441792e-001
4.400305210070604e-001	-8.347868e-001	-8.444820e-001
4.401077524114086e-001	-8.351653e-001	-8.448716e-001
4.402067750065392e-001	-8.356588e-001	-8.453705e-001
4.403210611732430e-001	-8.362368e-001	-8.459454e-001
4.403348597378141e-001	-8.363073e-001	-8.460148e-001
4.403624568669562e-001	-8.364491e-001	-8.461534e-001
4.403693561492418e-001	-8.364846e-001	-8.461881e-001
4.403831547138128e-001	-8.365556e-001	-8.462574e-001
4.403866043549556e-001	-8.365734e-001	-8.462747e-001
4.403935036372411e-001	-8.366089e-001	-8.463093e-001
4.404073022018122e-001	-8.366800e-001	-8.463786e-001
4.404107518429549e-001	-8.366978e-001	-8.463959e-001
4.404116142532406e-001	-8.367022e-001	-8.464003e-001
4.404133390738120e-001	-8.367110e-001	-8.464089e-001
4.404167887149547e-001	-8.367288e-001	-8.464262e-001
4.404236879972402e-001	-8.367643e-001	-8.464608e-001
4.404374865618113e-001	-8.368353e-001	-8.465301e-001
4.404613218251406e-001	-8.369574e-001	-8.466496e-001
4.405083857009098e-001	-8.371976e-001	-8.468856e-001
4.405162905831229e-001	-8.372378e-001	-8.469252e-001
4.405321003475490e-001	-8.373179e-001	-8.470044e-001
4.405360527886555e-001	-8.373379e-001	-8.470242e-001
4.405439576708686e-001	-8.373778e-001	-8.470638e-001
4.405459338914219e-001	-8.373878e-001	-8.470737e-001
4.405498863325284e-001	-8.374077e-001	-8.470935e-001
4.405508744428051e-001	-8.374127e-001	-8.470985e-001
4.405528506633583e-001	-8.374227e-001	-8.471084e-001
4.405568031044648e-001	-8.374426e-001	-8.471282e-001
4.405647079866779e-001	-8.374823e-001	-8.471677e-001
4.405805177511041e-001	-8.375614e-001	-8.472469e-001
4.406074966238646e-001	-8.376957e-001	-8.473819e-001
4.406364390695413e-001	-8.378384e-001	-8.475268e-001
4.406943239608946e-001	-8.381203e-001	-8.478162e-001
4.407857778539289e-001	-8.385601e-001	-8.482730e-001
4.408830150319925e-001	-8.390232e-001	-8.487579e-001
4.409793541776745e-001	-8.394796e-001	-8.492377e-001
4.409904612995490e-001	-8.395321e-001	-8.492929e-001
4.410126755432980e-001	-8.396370e-001	-8.494034e-001
4.410446463399536e-001	-8.397880e-001	-8.495624e-001
4.410497734592094e-001	-8.398122e-001	-8.495879e-001
4.410600276977209e-001	-8.398606e-001	-8.496389e-001
4.410699697989685e-001	-8.399075e-001	-8.496883e-001
4.410724553242804e-001	-8.399192e-001	-8.497006e-001
4.410774263749042e-001	-8.399427e-001	-8.497254e-001
4.410873684761518e-001	-8.399896e-001	-8.497748e-001
4.410994983112583e-001	-8.400468e-001	-8.498350e-001
4.411128997030592e-001	-8.401099e-001	-8.499016e-001
4.411397024866611e-001	-8.402362e-001	-8.500347e-001
4.411773397040258e-001	-8.404135e-001	-8.502215e-001
4.412226942880712e-001	-8.406270e-001	-8.504464e-001
4.412764440530654e-001	-8.408796e-001	-8.507128e-001
4.413483837044001e-001	-8.412182e-001	-8.510690e-001
4.414548348331536e-001	-8.417220e-001	-8.515953e-001
4.415678514613538e-001	-8.422624e-001	-8.521532e-001
4.416782368263366e-001	-8.427953e-001	-8.526971e-001
4.417797103396115e-001	-8.432873e-001	-8.531964e-001
4.417958107252311e-001	-8.433654e-001	-8.532755e-001
4.418280114964703e-001	-8.435212e-001	-8.534337e-001
4.418722912871489e-001	-8.437344e-001	-8.536512e-001
4.419117597221619e-001	-8.439231e-001	-8.538448e-001
4.419559375581038e-001	-8.441322e-001	-8.540615e-001
4.420442932299877e-001	-8.445465e-001	-8.544943e-001
4.421213415271781e-001	-8.449051e-001	-8.548713e-001
4.421577028316642e-001	-8.450735e-001	-8.550491e-001
4.421667931577857e-001	-8.451155e-001	-8.550935e-001
4.421849738100288e-001	-8.451996e-001	-8.551823e-001
4.422157597447543e-001	-8.453417e-001	-8.553327e-001
4.422318736516910e-001	-8.454161e-001	-8.554114e-001
4.422347424179103e-001	-8.454294e-001	-8.554254e-001
4.422404799503488e-001	-8.454559e-001	-8.554534e-001
4.422519550152258e-001	-8.455088e-001	-8.555094e-001
4.422651443384463e-001	-8.455697e-001	-8.555738e-001
4.422798708384948e-001	-8.456376e-001	-8.556456e-001
4.423093238385918e-001	-8.457733e-001	-8.557892e-001
4.423485349538019e-001	-8.459539e-001	-8.559803e-001
4.423954507749054e-001	-8.461698e-001	-8.562089e-001
4.424514942448958e-001	-8.464276e-001	-8.564816e-001
4.425286496388466e-001	-8.467829e-001	-8.568568e-001
4.426339701771799e-001	-8.472715e-001	-8.573681e-001
4.427460418970521e-001	-8.477970e-001	-8.579113e-001
4.428579343011386e-001	-8.483262e-001	-8.584526e-001
4.428722835265135e-001	-8.483943e-001	-8.585220e-001
4.429009819772633e-001	-8.485308e-001	-8.586606e-001
4.429583788787629e-001	-8.488037e-001	-8.589378e-001
4.429658298292145e-001	-8.488391e-001	-8.589737e-001
4.429807317301177e-001	-8.489098e-001	-8.590456e-001
4.430105355319240e-001	-8.490509e-001	-8.591894e-001
4.430154255649395e-001	-8.490740e-001	-8.592130e-001
4.430252056309702e-001	-8.491201e-001	-8.592601e-001
4.430447657630317e-001	-8.492121e-001	-8.593544e-001
4.430474434780075e-001	-8.492246e-001	-8.593673e-001
4.430527989079590e-001	-8.492497e-001	-8.593931e-001
4.430635097678620e-001	-8.492997e-001	-8.594447e-001
4.430761763930792e-001	-8.493587e-001	-8.595058e-001
4.430902666784150e-001	-8.494244e-001	-8.595736e-001
4.430937892497490e-001	-8.494407e-001	-8.595906e-001
4.431008343924169e-001	-8.494734e-001	-8.596245e-001
4.431149246777527e-001	-8.495386e-001	-8.596924e-001
4.431173363268244e-001	-8.495498e-001	-8.597040e-001
4.431179392390924e-001	-8.495525e-001	-8.597069e-001
4.431191450636282e-001	-8.495581e-001	-8.597127e-001
4.431215567126999e-001	-8.495693e-001	-8.597243e-001
4.431263800108434e-001	-8.495915e-001	-8.597475e-001
4.431348906549362e-001	-8.496307e-001	-8.597885e-001
4.431439676863656e-001	-8.496724e-001	-8.598322e-001
4.431621217492244e-001	-8.497558e-001	-8.599195e-001
4.431906867832924e-001	-8.498865e-001	-8.600569e-001
4.432326486089627e-001	-8.500777e-001	-8.602586e-001
4.432773757800449e-001	-8.502807e-001	-8.604735e-001
4.433360575872121e-001	-8.505470e-001	-8.607551e-001
4.434114207782250e-001	-8.508918e-001	-8.611164e-001
4.435203445327599e-001	-8.513994e-001	-8.616379e-001
4.436203525904637e-001	-8.518760e-001	-8.621159e-001
4.437402632574244e-001	-8.524565e-001	-8.626880e-001
4.437569623339112e-001	-8.525378e-001	-8.627676e-001
4.437611371030329e-001	-8.525582e-001	-8.627875e-001
4.437694866412764e-001	-8.525990e-001	-8.628272e-001
4.437861857177632e-001	-8.526805e-001	-8.629068e-001
4.438195838707368e-001	-8.528432e-001	-8.630658e-001
4.438543233192307e-001	-8.530117e-001	-8.632311e-001
4.438602874785714e-001	-8.530406e-001	-8.632595e-001
4.438722157972528e-001	-8.530979e-001	-8.633162e-001
4.438960724346157e-001	-8.532119e-001	-8.634297e-001
4.439270205470595e-001	-8.533585e-001	-8.635768e-001
4.439597666061454e-001	-8.535115e-001	-8.637324e-001
4.440252587243173e-001	-8.538126e-001	-8.640433e-001
4.441115136390896e-001	-8.542029e-001	-8.644522e-001
4.442110779253499e-001	-8.546484e-001	-8.649236e-001
4.443016113916896e-001	-8.550514e-001	-8.653516e-001
