time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
1.532883980470394e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.401229e-003	4.211102e-002	4.635806e-003	2.640070e-002
1.548912217262287e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.613788e-003	2.836939e-002	5.023468e-003	3.038014e-002
1.564359675008537e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.826996e-003	1.946180e-002	5.427958e-003	3.505300e-002
1.580164072216886e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.005415e-002	1.334883e-002	5.876226e-003	4.098996e-002
1.595697049824804e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.028681e-002	9.323322e-003	6.353976e-003	4.843882e-002
1.611572395825349e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.053488e-002	6.593393e-003	6.884407e-003	5.854126e-002
1.627386770963438e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.079300e-002	4.808112e-003	7.459755e-003	7.279721e-002
1.643691299452371e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.107147e-002	3.626810e-003	8.107786e-003	9.654418e-002
1.660326580215528e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.136598e-002	2.812919e-003	8.816509e-003	1.327000e-001
1.662248408954177e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.140097e-002	2.744869e-003	8.902967e-003	1.388626e-001
1.666092066431473e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	1.147214e-002	2.635045e-003	9.081541e-003	1.545513e-001
